0916,7
0917,8
0918,6
0919,7
0920,9
0921,10
0922,7
0923,8
0924,8
0925,8
0926,6
0927,7
0928,7
0929,6
0930,6
0931,9
0932,10
0933,6
0934,9
0935,7
0936,8
0937,8
0938,6
0939,7
0940,5
0941,8
0942,9
0943,7
0944,6
0945,7
0946,8
0947,6
0948,6
0949,6
0950,6
0951,9
0952,10
0953,6
0954,7
0955,6
0956,7
0957,7
0958,6
0959,6
0960,5
0961,7
0962,8
0963,6
0964,8
0965,6
0966,6
0967,6
0968,6
0969,6
0970,6
0971,8
0972,9
0973,7
0974,7
0975,6
0976,7
0977,6
0978,6
0979,7
0980,7
0981,6
0982,7
0983,7
0984,6
0985,7
0986,6
0987,6
0988,6
0989,7
0990,5
0991,6
0992,8
0993,6
0994,6
0995,6
0996,6
0997,5
0998,6
0999,6
1000,5
1001,6
1002,4
1003,3
1004,5
1005,5
1006,6
1007,6
1008,5
1009,7
1010,6
1011,7
1012,3
1013,4
1014,5
1015,5
1016,6
1017,6
1018,5
1019,8
1020,4
1021,4
1022,4
1023,3
1024,5
1025,6
1026,7
1027,8
1028,9
1029,10
1030,4
1031,4
1032,5
1033,4
1034,4
1035,5
1036,6
1037,7
1038,8
1039,9
1040,6
1041,5
1042,6
1043,4
1044,6
1045,3
1046,4
1047,7
1048,8
1049,9
1050,4
1051,5
1052,7
1053,5
1054,4
1055,6
1056,4
1057,6
1058,7
1059,8
1060,5
1061,6
1062,8
1063,6
1064,5
1065,5
1066,7
1067,4
1068,5
1069,8
1070,6
1071,6
1072,9
1073,7
1074,6
1075,7
1076,5
1077,7
1078,5
1079,7
1080,6
1081,6
1082,10
1083,8
1084,7
1085,8
1086,6
1087,6
1088,6
1089,7
1090,7
1091,6
1092,11
1093,9
1094,8
1095,9
1096,7
1097,8
1098,7
1099,7
1100,5
1101,6
1102,4
1103,4
1104,4
1105,4
1106,6
1107,6
1108,5
1109,7
1110,4
1111,5
1112,6
1113,5
1114,5
1115,5
1116,5
1117,5
1118,5
1119,5
1120,2
1121,5
1122,6
1123,6
1124,5
1125,4
1126,4
1127,5
1128,4
1129,6
1130,4
1131,3
1132,4
1133,4
1134,2
1135,5
1136,6
1137,7
1138,8
1139,9
1140,3
1141,5
1142,5
1143,4
1144,4
1145,4
1146,5
1147,6
1148,6
1149,7
1150,5
1151,4
1152,5
1153,4
1154,5
1155,5
1156,3
1157,6
1158,7
1159,8
1160,5
1161,4
1162,4
1163,5
1164,6
1165,4
1166,5
1167,5
1168,6
1169,7
1170,4
1171,4
1172,5
1173,6
1174,7
1175,5
1176,6
1177,5
1178,6
1179,7
1180,6
1181,5
1182,5
1183,5
1184,8
1185,6
1186,7
1187,5
1188,5
1189,6
1190,7
1191,6
1192,5
1193,6
1194,9
1195,7
1196,8
1197,6
1198,7
1199,6
1200,3
1201,3
1202,4
1203,4
1204,5
1205,6
1206,7
1207,8
1208,9
1209,10
1210,4
1211,5
1212,7
1213,5
1214,4
1215,5
1216,5
1217,5
1218,6
1219,7
1220,4
1221,5
1222,6
1223,6
1224,5
1225,6
1226,5
1227,5
1228,4
1229,6
1230,4
1231,5
1232,5
1233,6
1234,4
1235,6
1236,5
1237,6
1238,5
1239,7
1240,5
1241,4
1242,4
1243,5
1244,5
1245,5
1246,4
1247,5
1248,6
1249,7
1250,6
1251,6
1252,6
1253,5
1254,5
1255,5
1256,6
1257,4
1258,5
1259,6
1260,7
1261,5
1262,5
1263,6
1264,4
1265,5
1266,6
1267,3
1268,4
1269,7
1270,8
1271,5
1272,6
1273,5
1274,4
1275,6
1276,4
1277,6
1278,5
1279,6
1280,9
1281,5
1282,6
1283,6
1284,6
1285,5
1286,6
1287,5
1288,5
1289,6
1290,10
1291,5
1292,6
1293,7
1294,7
1295,6
1296,5
1297,7
1298,6
1299,6
1300,4
1301,3
1302,4
1303,4
1304,3
1305,5
1306,6
1307,7
1308,8
1309,9
1310,5
1311,5
1312,4
1313,6
1314,5
1315,5
1316,4
1317,5
1318,5
1319,6
1320,3
1321,5
1322,4
1323,6
1324,6
1325,5
1326,5
1327,6
1328,5
1329,7
1330,5
1331,4
1332,5
1333,5
1334,4
1335,3
1336,6
1337,7
1338,8
1339,9
1340,2
1341,5
1342,4
1343,3
1344,3
1345,4
1346,6
1347,7
1348,8
1349,9
1350,6
1351,4
1352,6
1353,3
1354,4
1355,5
1356,6
1357,7
1358,8
1359,9
1360,7
1361,5
1362,7
1363,4
1364,5
1365,4
1366,6
1367,4
1368,7
1369,8
1370,8
1371,6
1372,8
1373,5
1374,6
1375,5
1376,5
1377,6
1378,5
1379,7
1380,9
1381,5
1382,9
1383,6
1384,7
1385,6
1386,6
1387,7
1388,6
1389,7
1390,10
1391,6
1392,10
1393,7
1394,8
1395,7
1396,6
1397,8
1398,6
1399,6
1400,4
1401,4
1402,5
1403,3
1404,5
1405,3
1406,6
1407,7
1408,8
1409,9
1410,5
1411,5
1412,4
1413,4
1414,6
1415,4
1416,5
1417,5
1418,6
1419,5
1420,5
1421,5
1422,5
1423,4
1424,6
1425,4
1426,5
1427,6
1428,4
1429,7
1430,4
1431,4
1432,4
1433,5
1434,5
1435,6
1436,7
1437,8
1438,9
1439,10
1440,4
1441,6
1442,5
1443,5
1444,6
1445,5
1446,6
1447,6
1448,5
1449,7
1450,4
1451,4
1452,5
1453,4
1454,4
1455,5
1456,6
1457,7
1458,8
1459,9
1460,5
1461,6
1462,6
1463,5
1464,6
1465,4
1466,7
1467,4
1468,5
1469,8
1470,6
1471,6
1472,7
1473,6
1474,6
1475,6
1476,5
1477,7
1478,5
1479,7
1480,7
1481,6
1482,8
1483,7
1484,5
1485,7
1486,6
1487,6
1488,6
1489,7
1490,8
1491,6
1492,9
1493,8
1494,7
1495,8
1496,7
1497,8
1498,7
1499,7
1500,5
1501,5
1502,6
1503,5
1504,4
1505,5
1506,6
1507,7
1508,8
1509,9
1510,4
1511,5
1512,5
1513,5
1514,4
1515,6
1516,5
1517,5
1518,6
1519,6
1520,6
1521,5
1522,5
1523,4
1524,5
1525,7
1526,6
1527,5
1528,5
1529,6
1530,5
1531,5
1532,4
1533,6
1534,3
1535,4
1536,4
1537,7
1538,8
1539,9
1540,5
1541,5
1542,5
1543,5
1544,5
1545,5
1546,5
1547,6
1548,7
1549,8
1550,6
1551,6
1552,6
1553,5
1554,5
1555,7
1556,5
1557,6
1558,6
1559,5
1560,3
1561,4
1562,3
1563,5
1564,6
1565,5
1566,3
1567,6
1568,7
1569,8
1570,4
1571,5
1572,7
1573,5
1574,7
1575,6
1576,6
1577,7
1578,4
1579,8
1580,7
1581,5
1582,8
1583,6
1584,8
1585,6
1586,7
1587,5
1588,7
1589,7
1590,8
1591,6
1592,9
1593,7
1594,9
1595,7
1596,8
1597,7
1598,8
1599,6
1600,5
1601,6
1602,7
1603,5
1604,5
1605,6
1606,7
1607,4
1608,5
1609,8
1610,5
1611,5
1612,5
1613,6
1614,5
1615,5
1616,6
1617,5
1618,4
1619,7
1620,7
1621,5
1622,5
1623,5
1624,5
1625,5
1626,5
1627,5
1628,6
1629,7
1630,6
1631,5
1632,6
1633,6
1634,6
1635,5
1636,7
1637,4
1638,8
1639,9
1640,6
1641,5
1642,6
1643,6
1644,6
1645,5
1646,6
1647,6
1648,7
1649,8
1650,4
1651,6
1652,4
1653,6
1654,6
1655,6
1656,4
1657,5
1658,6
1659,7
1660,6
1661,5
1662,6
1663,6
1664,7
1665,5
1666,4
1667,4
1668,6
1669,7
1670,4
1671,5
1672,4
1673,5
1674,4
1675,5
1676,6
1677,6
1678,6
1679,7
1680,6
1681,5
1682,6
1683,6
1684,5
1685,5
1686,6
1687,6
1688,6
1689,7
1690,7
1691,6
1692,7
1693,6
1694,8
1695,7
1696,6
1697,7
1698,6
1699,6
1700,5
1701,6
1702,8
1703,6
1704,6
1705,7
1706,5
1707,7
1708,5
1709,7
1710,5
1711,5
1712,6
1713,6
1714,5
1715,5
1716,4
1717,6
1718,5
1719,5
1720,8
1721,6
1722,6
1723,6
1724,5
1725,5
1726,4
1727,6
1728,5
1729,7
1730,7
1731,5
1732,7
1733,6
1734,7
1735,6
1736,5
1737,6
1738,7
1739,8
1740,7
1741,6
1742,7
1743,7
1744,6
1745,6
1746,5
1747,6
1748,6
1749,7
1750,5
1751,4
1752,5
1753,7
1754,7
1755,5
1756,5
1757,6
1758,7
1759,8
1760,5
1761,5
1762,7
1763,6
1764,5
1765,5
1766,5
1767,5
1768,6
1769,7
1770,5
1771,5
1772,7
1773,6
1774,7
1775,5
1776,6
1777,6
1778,4
1779,7
1780,6
1781,5
1782,4
1783,6
1784,5
1785,6
1786,5
1787,6
1788,6
1789,7
1790,7
1791,5
1792,8
1793,7
1794,7
1795,7
1796,7
1797,6
1798,5
1799,7
1800,5
1801,6
1802,9
1803,7
1804,7
1805,8
1806,6
1807,6
1808,6
1809,7
1810,5
1811,5
1812,6
1813,4
1814,6
1815,5
1816,4
1817,4
1818,6
1819,5
1820,9
1821,5
1822,6
1823,6
1824,6
1825,4
1826,6
1827,4
1828,5
1829,6
1830,8
1831,5
1832,8
1833,6
1834,8
1835,7
1836,6
1837,7
1838,7
1839,8
1840,8
1841,5
1842,8
1843,8
1844,6
1845,7
1846,6
1847,6
1848,6
1849,7
1850,6
1851,5
1852,7
1853,8
1854,8
1855,5
1856,6
1857,6
1858,6
1859,7
1860,7
1861,5
1862,8
1863,6
1864,6
1865,6
1866,6
1867,6
1868,6
1869,7
1870,6
1871,6
1872,5
1873,5
1874,6
1875,5
1876,6
1877,6
1878,6
1879,7
1880,6
1881,6
1882,7
1883,5
1884,6
1885,5
1886,5
1887,6
1888,6
1889,5
1890,7
1891,6
1892,7
1893,6
1894,7
1895,6
1896,6
1897,5
1898,5
1899,6
1900,6
1901,6
1902,10
1903,8
1904,8
1905,9
1906,7
1907,8
1908,7
1909,7
1910,6
1911,5
1912,5
1913,7
1914,7
1915,5
1916,6
1917,7
1918,5
1919,6
1920,10
1921,5
1922,6
1923,7
1924,7
1925,5
1926,7
1927,7
1928,6
1929,6
1930,9
1931,6
1932,9
1933,6
1934,9
1935,8
1936,7
1937,8
1938,6
1939,7
1940,9
1941,6
1942,9
1943,9
1944,6
1945,8
1946,7
1947,7
1948,6
1949,6
1950,7
1951,6
1952,8
1953,9
1954,9
1955,6
1956,7
1957,7
1958,6
1959,6
1960,8
1961,6
1962,9
1963,7
1964,7
1965,7
1966,7
1967,7
1968,6
1969,6
1970,7
1971,6
1972,7
1973,7
1974,8
1975,6
1976,6
1977,6
1978,6
1979,7
1980,6
1981,7
1982,8
1983,7
1984,7
1985,7
1986,7
1987,6
1988,6
1989,7
1990,6
1991,5
1992,7
1993,6
1994,7
1995,6
1996,6
1997,5
1998,6
1999,6
2000,5
2001,5
2002,6
2003,5
2004,5
2005,4
2006,5
2007,5
2008,5
2009,6
2010,3
2011,4
2012,4
2013,5
2014,6
2015,7
2016,8
2017,9
2018,10
2019,11
2020,5
2021,5
2022,7
2023,5
2024,5
2025,5
2026,6
2027,6
2028,6
2029,6
2030,4
2031,4
2032,4
2033,4
2034,5
2035,6
2036,5
2037,6
2038,7
2039,8
2040,5
2041,5
2042,5
2043,5
2044,5
2045,3
2046,6
2047,7
2048,8
2049,9
2050,4
2051,6
2052,5
2053,5
2054,4
2055,6
2056,5
2057,5
2058,6
2059,7
2060,5
2061,7
2062,6
2063,5
2064,6
2065,7
2066,6
2067,4
2068,7
2069,8
2070,6
2071,8
2072,6
2073,6
2074,6
2075,8
2076,5
2077,7
2078,6
2079,7
2080,7
2081,9
2082,5
2083,7
2084,7
2085,9
2086,7
2087,8
2088,7
2089,6
2090,8
2091,10
2092,8
2093,8
2094,8
2095,10
2096,8
2097,9
2098,8
2099,7
2100,4
2101,4
2102,4
2103,4
2104,5
2105,6
2106,7
2107,8
2108,9
2109,10
2110,5
2111,6
2112,6
2113,4
2114,3
2115,5
2116,5
2117,5
2118,5
2119,5
2120,4
2121,6
2122,5
2123,6
2124,5
2125,6
2126,5
2127,6
2128,6
2129,5
2130,4
2131,5
2132,5
2133,6
2134,6
2135,6
2136,6
2137,5
2138,5
2139,7
2140,5
2141,4
2142,6
2143,5
2144,5
2145,6
2146,4
2147,6
2148,7
2149,8
2150,6
2151,6
2152,4
2153,6
2154,6
2155,6
2156,6
2157,5
2158,6
2159,7
2160,7
2161,5
2162,5
2163,6
2164,5
2165,5
2166,6
2167,5
2168,6
2169,7
2170,8
2171,5
2172,4
2173,6
2174,6
2175,6
2176,4
2177,5
2178,4
2179,6
2180,9
2181,6
2182,6
2183,6
2184,6
2185,5
2186,6
2187,6
2188,4
2189,5
2190,10
2191,6
2192,7
2193,6
2194,7
2195,6
2196,6
2197,7
2198,6
2199,6
2200,6
2201,4
2202,5
2203,5
2204,5
2205,5
2206,4
2207,4
2208,5
2209,6
2210,4
2211,6
2212,7
2213,5
2214,4
2215,6
2216,6
2217,6
2218,6
2219,6
2220,7
2221,5
2222,5
2223,6
2224,6
2225,5
2226,6
2227,6
2228,6
2229,5
2230,5
2231,6
2232,5
2233,6
2234,5
2235,5
2236,4
2237,5
2238,5
2239,5
2240,5
2241,5
2242,5
2243,5
2244,7
2245,5
2246,5
2247,5
2248,5
2249,6
2250,5
2251,7
2252,5
2253,4
2254,5
2255,6
2256,5
2257,5
2258,5
2259,5
2260,5
2261,5
2262,5
2263,6
2264,5
2265,4
2266,7
2267,6
2268,6
2269,6
2270,6
2271,6
2272,5
2273,6
2274,6
2275,4
2276,6
2277,6
2278,6
2279,6
2280,6
2281,6
2282,5
2283,5
2284,6
2285,6
2286,6
2287,5
2288,7
2289,5
2290,5
2291,5
2292,5
2293,7
2294,5
2295,7
2296,5
2297,5
2298,5
2299,6
2300,4
2301,3
2302,4
2303,5
2304,5
2305,5
2306,5
2307,6
2308,7
2309,8
2310,3
2311,4
2312,5
2313,5
2314,4
2315,6
2316,7
2317,8
2318,9
2319,10
2320,5
2321,5
2322,5
2323,4
2324,5
2325,5
2326,5
2327,6
2328,5
2329,6
2330,6
2331,6
2332,6
2333,6
2334,4
2335,6
2336,5
2337,6
2338,6
2339,6
2340,4
2341,6
2342,4
2343,5
2344,5
2345,5
2346,4
2347,6
2348,4
2349,6
2350,4
2351,6
2352,4
2353,3
2354,5
2355,5
2356,6
2357,7
2358,8
2359,9
2360,5
2361,5
2362,6
2363,5
2364,5
2365,4
2366,6
2367,5
2368,6
2369,7
2370,7
2371,4
2372,5
2373,6
2374,5
2375,6
2376,5
2377,6
2378,6
2379,7
2380,8
2381,7
2382,4
2383,7
2384,6
2385,7
2386,7
2387,6
2388,6
2389,6
2390,9
2391,8
2392,7
2393,8
2394,7
2395,8
2396,8
2397,7
2398,7
2399,6
2400,4
2401,5
2402,5
2403,5
2404,6
2405,4
2406,5
2407,5
2408,5
2409,6
2410,5
2411,4
2412,5
2413,5
2414,5
2415,5
2416,5
2417,6
2418,7
2419,8
2420,5
2421,6
2422,5
2423,6
2424,6
2425,5
2426,6
2427,5
2428,5
2429,6
2430,6
2431,5
2432,5
2433,5
2434,6
2435,6
2436,6
2437,5
2438,6
2439,7
2440,6
2441,6
2442,6
2443,6
2444,7
2445,6
2446,6
2447,6
2448,6
2449,6
2450,3
2451,6
2452,5
2453,6
2454,6
2455,4
2456,5
2457,6
2458,7
2459,8
2460,6
2461,5
2462,5
2463,6
2464,6
2465,4
2466,6
2467,4
2468,7
2469,8
2470,7
2471,6
2472,5
2473,5
2474,7
2475,7
2476,5
2477,7
2478,6
2479,7
2480,8
2481,5
2482,6
2483,6
2484,7
2485,8
2486,7
2487,8
2488,7
2489,6
2490,9
2491,5
2492,5
2493,6
2494,6
2495,9
2496,8
2497,9
2498,8
2499,7
2500,4
2501,6
2502,5
2503,5
2504,5
2505,5
2506,3
2507,6
2508,7
2509,8
2510,6
2511,5
2512,6
2513,4
2514,6
2515,6
2516,4
2517,7
2518,8
2519,9
2520,5
2521,6
2522,7
2523,5
2524,5
2525,6
2526,5
2527,6
2528,6
2529,5
2530,5
2531,5
2532,5
2533,5
2534,4
2535,6
2536,3
2537,7
2538,8
2539,9
2540,6
2541,5
2542,4
2543,5
2544,6
2545,6
2546,5
2547,5
2548,6
2549,7
2550,6
2551,7
2552,6
2553,5
2554,7
2555,4
2556,3
2557,5
2558,6
2559,7
2560,3
2561,6
2562,5
2563,5
2564,5
2565,5
2566,6
2567,4
2568,6
2569,7
2570,7
2571,6
2572,5
2573,6
2574,5
2575,6
2576,4
2577,7
2578,4
2579,5
2580,8
2581,5
2582,5
2583,7
2584,6
2585,6
2586,7
2587,5
2588,7
2589,7
2590,9
2591,8
2592,5
2593,8
2594,8
2595,6
2596,8
2597,7
2598,6
2599,6
2600,4
2601,7
2602,5
2603,5
2604,6
2605,4
2606,5
2607,4
2608,5
2609,6
2610,7
2611,6
2612,6
2613,4
2614,7
2615,4
2616,7
2617,5
2618,5
2619,7
2620,5
2621,6
2622,5
2623,6
2624,5
2625,5
2626,6
2627,6
2628,5
2629,6
2630,4
2631,5
2632,6
2633,5
2634,5
2635,4
2636,6
2637,4
2638,6
2639,7
2640,5
2641,3
2642,6
2643,6
2644,6
2645,5
2646,6
2647,6
2648,6
2649,7
2650,4
2651,6
2652,5
2653,6
2654,5
2655,6
2656,6
2657,5
2658,5
2659,7
2660,6
2661,5
2662,6
2663,7
2664,7
2665,5
2666,7
2667,6
2668,6
2669,6
2670,6
2671,5
2672,5
2673,4
2674,4
2675,6
2676,7
2677,6
2678,5
2679,7
2680,7
2681,6
2682,4
2683,5
2684,8
2685,7
2686,7
2687,6
2688,7
2689,6
2690,8
2691,6
2692,7
2693,8
2694,9
2695,8
2696,6
2697,7
2698,8
2699,7
2700,5
2701,8
2702,6
2703,6
2704,4
2705,5
2706,6
2707,5
2708,5
2709,6
2710,8
2711,6
2712,7
2713,6
2714,8
2715,6
2716,4
2717,7
2718,4
2719,8
2720,6
2721,5
2722,5
2723,6
2724,6
2725,5
2726,6
2727,6
2728,6
2729,6
2730,6
2731,5
2732,6
2733,6
2734,7
2735,5
2736,7
2737,7
2738,4
2739,8
2740,7
2741,6
2742,6
2743,6
2744,7
2745,7
2746,5
2747,6
2748,6
2749,7
2750,6
2751,6
2752,5
2753,7
2754,6
2755,6
2756,5
2757,6
2758,6
2759,7
2760,7
2761,5
2762,4
2763,6
2764,5
2765,6
2766,7
2767,6
2768,5
2769,7
2770,7
2771,5
2772,6
2773,7
2774,8
2775,5
2776,8
2777,5
2778,4
2779,6
2780,4
2781,5
2782,4
2783,5
2784,4
2785,6
2786,4
2787,5
2788,7
2789,6
2790,8
2791,6
2792,6
2793,7
2794,5
2795,7
2796,5
2797,5
2798,5
2799,6
